time,prey,predator
28.900000000000002,0.10069226080857387,4.211345491006976
28.950000000000003,0.09787175389475937,4.130004514460616
29.0,0.09528368992294985,4.050179882413599
29.05,0.09291088736308037,3.9718488661466553
29.1,0.09073787817809863,3.8949885409793676
29.150000000000002,0.0887507287062113,3.8195758565532762
29.200000000000003,0.08693688170124488,3.745587698196825
29.25,0.08528501686987314,3.673000940476698
29.3,0.08378492760288084,3.6017924938958243
29.35,0.08242741190528063,3.5319393455739827
29.400000000000002,0.08120417579449384,3.4634185946396534
29.450000000000003,0.08010774766330812,3.3962074829690727
29.5,0.07913140230033143,3.33028342182825
29.55,0.07826909342974718,3.2656240149042546
29.6,0.07751539377822704,3.2022070781518295
29.650000000000002,0.07686544180317628,3.1400106568290784
29.700000000000003,0.07631489432588319,3.079013040050471
29.75,0.07585988440801043,3.0191927731458073
29.8,0.07549698389224346,2.9605286680792475
29.85,0.07522317009953987,2.9029998121523795
29.900000000000002,0.07503579623779186,2.8465855751889415
29.950000000000003,0.07493256513109509,2.7912656153757816
30.0,0.07491150592630025,2.737019883914424
30.05,0.0749709534750442,2.6838286286199122
30.1,0.07510953012581752,2.631672396588028
30.150000000000002,0.07532612969251415,2.5805320360383126
30.200000000000003,0.07561990339392077,2.530388697428266
30.25,0.07599024758324831,2.481223833923499
